name,address,city,country,lat,lng,rating,review_count,website,phone,highly_rated
Gracie Jiu-Jitsu Leeds,"GAMA, Unit 9, Curtis House Business Centre, Berking Ave, Leeds LS9 9LF, UK",Leeds,United Kingdom,53.797547599999994,-1.5180325000000001,5.0,42,https://gracie-jiu-jitsu-leeds.mymawebsite.com/,+44 113 873 0690,True
NEO Martial Arts Brampton,"12 Fisherman Dr unit 2/3, Brampton, ON L7A 1B6, Canada",Brampton,Canada,43.713874999999994,-79.8015283,5.0,42,https://www.neomartialarts.ca/,+1 647-915-8228,True
IMAG e.V.,"Oudenarder Str. 16, 13347 Berlin, Germany",Berlin,Germany,52.5533157,13.360571199999999,5.0,41,http://www.imagberlin.de/,+49 177 6936326,True
Kampfsportakademie Stuttgart,"Vaihinger Markt 31, 70563 Stuttgart-Vaihingen, Germany",Stuttgart,Germany,48.7299943,9.1113483,5.0,41,https://www.kampfsportakademie.com/,+49 711 97573260,True
RGR Academy,"Via Tommaso Arcidiacono, 117/A, 00143 Roma RM, Italy",Rome,Italy,41.8230177,12.5092687,5.0,41,https://bookizon.it/web/n/rgr-academy/profilo,+39 370 162 7760,True
Coach Abreu,"54 Bissell St, Birmingham B5 7HP, UK",Birmingham,United Kingdom,52.4688026,-1.8931010000000001,5.0,41,http://coachabreu.booksy.com/,,True
Canadian Kickboxing & MMA Academy,"4300 Cawthra Rd, Mississauga, ON L4W 3P4, Canada",Mississauga,Canada,43.613437399999995,-79.6271582,5.0,41,http://www.ckbacademy.ca/,+1 416-702-5302,True
Asgard MMA And Fitness Studio,"54 Gordon St, Glasgow G1 3PU, UK",Glasgow,United Kingdom,55.860685700000005,-4.256787699999999,5.0,40,https://instagram.com/asgardmmaandfitnessstudio?igshid=OGQ5ZDc2ODk2ZA==,+44 7570 472077,True
Stoney Creek Brazilian Jiu-Jitsu,"1290 Arvin Ave. Unit 19, Stoney Creek, ON L8E 0H7, Canada",Hamilton,Canada,43.2151475,-79.6553538,5.0,40,http://www.stoneycreekbjj.com/,,True
Flow Boxing,"RDC, 4 Sq. des Frères Ambrogiani, 13008 Marseille, France",Marseille,France,43.2807526,5.388726699999999,5.0,39,https://www.flowboxing.fr/,+33 6 14 38 43 50,True
BJJ Europe & UFU,"Verdistraße 58, 81247 München, Germany",Munich,Germany,48.1648569,11.474045,5.0,39,https://www.bjjeurope.com/,+49 176 82096818,True
Team Monster Brazilian Jiu-Jitsu,"Av. la Prensa, 6, 41007 Sevilla, Spain",Sevilla,Spain,37.389666999999996,-5.9569535,5.0,39,https://www.facebook.com/ctteammonsteroficial,+34 657 40 71 02,True
Royal Jiu Jitsu,"293b Harborne Ln, Birmingham B17 0NT, UK",Birmingham,United Kingdom,52.446664399999996,-1.9460013,5.0,39,http://www.royaljiujitsu.co.uk/,,True
Grappling Fight School Frankfurt,"Rödelheimer Landstraße 75, 60487 Frankfurt am Main-Innenstadt II, Germany",Frankfurt am Main,Germany,50.1200991,8.623149100000001,5.0,38,http://grapplingfightschoolfrankfurt.de/,,True
Anastasia Grappling,"Via Alessandro Volta, 7/9, 20089 Rozzano MI, Italy",Milan,Italy,45.3796823,9.1659005,5.0,38,https://www.anastasiagrappling.it/,+39 328 364 0971,True
Crazy Team Sevilla,"Local Sutemi Academy, Avenida de Finlandia, 41012 Sevilla, Spain",Sevilla,Spain,37.3439159,-5.9776548,5.0,38,,+34 633 58 96 93,True
Academia BJJ Lifestyle UK,"Arch 3 Bennett St, Manchester M12 5AQ, UK",Manchester,United Kingdom,53.4678149,-2.2088237,5.0,38,https://www.facebook.com/Lucio-Sergio-BJJ-Manchester-555650387813876/,+44 7549 966379,True
New Rebellion Jiu Jitsu,"Unit 15, White Rook Business Park, Old Ln, Halfway, Sheffield S20 3GZ, UK",Sheffield,United Kingdom,53.3259397,-1.3411549999999999,5.0,38,http://newrebellionjj.gymdesk.com/,+44 7792 271498,True
Barci Brazilian Jiu-Jitsu Academy,"390 Progress Ave Unit# 2, Scarborough, ON M1P 2Z4, Canada",Toronto,Canada,43.7758146,-79.2638753,5.0,38,https://barcibjj.ca/,+1 647-745-5649,True
MAT Martial Arts Team Hannover,"Lister Damm 17, 30163 Hannover-Vahrenwald-List, Germany",Hannover,Germany,52.39844900000001,9.753867,5.0,37,https://www.mat-hannover.de/,,True
Kampfsport-Academia Oberhausen,"Ruhrorter Str. 9, 46049 Oberhausen, Germany",Duisburg,Germany,51.476899499999995,6.8351147999999995,5.0,37,https://www.tiroteio-fightteam.de/,+49 176 82109002,True
Arte Suave Jiu Jitsu,"Unit 2, Electron Works, Moorfield Rd, Armley, Leeds LS12 3RN, UK",Leeds,United Kingdom,53.798134999999995,-1.6036057,5.0,37,https://www.artesuavejiujitsu.co.uk/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=11636447214465115535,+44 7713 610070,True
Moura Brazilian jiu-jitsu no,"3486 Rue D'Iberville, Montréal, QC H2K 3E2, Canada",Montréal,Canada,45.5364729,-73.5629661,5.0,37,https://www.mourajiujitsu.com/,+1 438-866-5317,True
Csm Fight Team,"58 Rue Cavaignac, 13003 Marseille, France",Marseille,France,43.3089094,5.3825858,5.0,36,https://csmfightteam.ffjudo.com/,+33 6 15 46 37 55,True
The Wod Club - MMA,"P.º de los Pontones, 53, Arganzuela, 28005 Madrid, Spain",Madrid,Spain,40.4041072,-3.7181334,5.0,36,https://thewodclub.es/entrenamiento-personal-en-madrid-rio-mma/,+34 625 48 25 58,True
AA Jiu Jitsu,"Gran Via de les Corts Catalanes, 1016, Sant Martí, 08020 Barcelona, Spain",Barcelona,Spain,41.4120079,2.1995375999999998,5.0,36,https://aajiujitsu.com/,+34 636 55 82 97,True
Meta-Tech Grappling Academy,"15 Portman St, Kinning Park, Glasgow G41 1EJ, UK",Glasgow,United Kingdom,55.8527615,-4.2810741,5.0,36,https://www.metatechacademy.co.uk/,+44 7933 291035,True
OCTO BJJ Team,"Callle, Muay Thai School, C. Obispo Salvador de los Reyes, 42, Distrito Centro, 29013 Málaga, Spain",Málaga,Spain,36.7352651,-4.4180418999999995,5.0,35,,+34 644 79 55 74,True
Poderoso Jiu Jitsu Brotherhood | Adama | Rgc,"5370 Bd Saint-Michel, Montréal, QC H1Y 2C7, Canada",Montréal,Canada,45.5507752,-73.57284469999999,5.0,35,http://www.poderosobjj.com/,+1 514-820-4614,True
esqape © GRAPPLING Community,"Hartigstraße 3, 01127 Neustadt, Germany",Dresden,Germany,51.072288099999994,13.7279036,5.0,34,https://www.esqape.de/,,True
Wushu Bremen,"Industriestraße 12, 28199 Bremen, Germany",Bremen,Germany,53.0627882,8.78046,5.0,34,https://www.wushubremen.de/,+49 160 91857304,True
Tribe jiu jitsu Roma Appio,"Via Casoria, 40, 00182 Roma RM, Italy",Rome,Italy,41.8834215,12.5161041,5.0,34,http://www.tribejiujitsu.com/,,True
DBK Milano BJJ - Brazilian Jiu Jitsu,"Via Ariberto, 3, Presso Spazio, 66, 20123 Milano MI, Italy",Milan,Italy,45.4574883,9.1749346,5.0,34,https://www.bjjmilano.com/,+39 340 313 6361,True
Forte Jjb,"777 Rue de Bellechasse, Montréal, QC H2S 2M2, Canada",Montréal,Canada,45.5345471,-73.6004011,5.0,34,https://fortejjb.com/,+1 514-909-1261,True
Bigfoot Grappling,"2505 Dunwin Dr, Mississauga, ON L5L 1T1, Canada",Mississauga,Canada,43.530101699999996,-79.6810017,5.0,34,https://bigfootgrappling.com/,+1 647-771-5944,True
Matgame / Checkmat Brazilian Jiu Jitsu Hamburg,"Ivo-Hauptmann-Ring 10, 22159 Hamburg-Wandsbek, Germany",Hamburg,Germany,53.6024366,10.113870100000002,5.0,33,https://www.matgame.de/,+49 40 84897749,True
"Aranha Hospitalet I Jiu Jitsu, MMA y Muay Thai","Carrer de la Constitució, 169, Sants-Montjuïc, 08014 Barcelona, Spain",Barcelona,Spain,41.368437,2.1323825,5.0,33,http://www.instagram.com/aranha_hospitalet,+34 698 53 58 28,True
Local Brazilian Jiu-Jitsu Academy,"1840 Commercial Dr, Vancouver, BC V5N 4A5, Canada",Vancouver,Canada,49.267994099999996,-123.06932839999999,5.0,33,https://localbjj.ca/,,True
The Lab MMA Academy,"11 Steinway Blvd #1, Etobicoke, ON M9W 6J8, Canada",Brampton,Canada,43.7534318,-79.61908,5.0,33,https://thelabmma.ca/,+1 416-675-5552,True
DVT Martial Arts Academy Hannover,"Adolf-Emmelmann-Straße 7, 30659 Hannover, Germany",Hannover,Germany,52.4092841,9.8015787,5.0,32,http://www.dvt-hannover.de/,+49 511 85001667,True
Elite Fight Academy - MMA / Grappling,"Via Isonzo, 30, 16147 Genova GE, Italy",Genoa,Italy,44.3994284,8.9813988,5.0,32,https://www.instagram.com/elite.fight.academy/,+39 378 062 3003,True
Baransu Jiu-Jitsu Academy,"Carrer de Móra de Rubiols, 16, Jesús, 46007 València, Valencia, Spain",Valencia,Spain,39.458388299999996,-0.3858121,5.0,32,https://www.instagram.com/baransu.jiujitsu/,+34 722 20 43 67,True
SATORI DOJO,"C. la Regente, 35, Distrito Centro, 29009 Málaga, Spain",Málaga,Spain,36.7258966,-4.4300387,5.0,32,https://satoridojo.es/,+34 677 11 19 54,True
Union Academy Manchester - BJJ and Kickboxing Academy,"Unit 3, Crown Industrial Estate, Poland St, Ancoats, Manchester M4 6BN, UK",Manchester,United Kingdom,53.486772699999996,-2.2249475999999997,5.0,32,http://www.unionacademy.co.uk/,+44 20 8816 8382,True
Olympus Jiu Jitsu Sheffield,"143 Newhall Rd, Attercliffe, Sheffield S9 2QJ, UK",Sheffield,United Kingdom,53.3980392,-1.4318882,5.0,32,https://olympusjiujitsu.co.uk/,,True
Punisher Kickboxing,"25 Peffer Bank, Edinburgh EH16 4AW, UK",Edinburgh,United Kingdom,55.9336789,-3.1431397999999997,5.0,32,https://www.facebook.com/Punisher-Kickboxing-102328255391622/,+44 7594 730691,True
alphateam fitness UG,"Kruckeler Str. 264, 44227 Dortmund-Hombruch, Germany",Dortmund,Germany,51.457189899999996,7.413716300000001,5.0,31,http://www.krav-maga-alpha.de/,,True
Tower Jiu-Jitsu Nürnberg,"Wird bei Anfrage, mitgeteilt, 90429 Nürnberg, Germany",Nuremberg,Germany,49.4500848,11.062813199999999,5.0,31,http://www.towerjiujitsu.de/,,True
Sennin jiu-jitsu Valencia,"Algirós, 46009 València, Valencia, Spain",Valencia,Spain,39.475637899999995,-0.34868479999999996,5.0,31,https://www.instagram.com/senninbjj/,+34 643 66 18 98,True
"UMMA BJJ - Jiu Jitsu, Wrestling, Judo","120 Fernley Rd, Birmingham B11 3NL, UK",Birmingham,United Kingdom,52.4524596,-1.8596493,5.0,31,https://ummabjj.com/,+44 7563 627112,True
Ju-Jutsu & BJJ im DTV,"Am Stadtbad 1, 27753 Delmenhorst, Germany",Bremen,Germany,53.046789999999994,8.620009999999999,5.0,30,https://www.facebook.com/Ju.Jutsu.im.DTV,+49 1520 8973632,True
X UNO BOXING GENOVA,"Via Antonio Pellegrini, 16151 Genova GE, Italy",Genoa,Italy,44.4214364,8.892265199999999,5.0,30,https://www.xunoboxinggenova.com/,+39 392 119 6237,True
Alligator Union,"Cam. de los Guindos, 22, Carretera de Cádiz, 29004 Málaga, Spain",Málaga,Spain,36.6933931,-4.449806199999999,5.0,30,https://www.instagram.com/alligatorunion/,,True
Alliance Judo Jiu-Jitsu,"101 Bd des États-Unis, 69008 Lyon, France",Lyon,France,45.7301669,4.8673825,5.0,29,https://alliancejudojiujitsu.fr/,+33 7 56 89 90 51,True
Hilti BJJ Köln,"Luxemburger Str. 291, 50939 Köln, Germany",Köln,Germany,50.9137553,6.925866200000001,5.0,29,https://www.hiltibjjkoeln.de/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=14852308510312730778,+49 174 1732711,True
KAOS Jiu-Jitsu,"Pfarrstraße 1, 70182 Stuttgart, Germany",Stuttgart,Germany,48.773586699999996,9.1814973,5.0,29,https://rollwithkaos.com/,+49 1578 4927145,True
HOCS - House of Combat Sports,"Via Case Puntellate, 45, 80128 Napoli NA, Italy",Naples,Italy,40.848864299999995,14.2229491,5.0,29,https://www.instagram.com/hocs.napoli?igsh=MW1peTV4c3cwN3lvdQ==,+39 392 375 1963,True
Fight Company Nürnberg,"Gartenstraße 8, 90443 Nürnberg, Germany",Nuremberg,Germany,49.4458789,11.0647623,5.0,28,https://www.fight-company-nuernberg.de/,+49 178 5589550,True
VIBES UG (haftungsbeschränkt) | VIBES Brazilian Jiu-Jitsu Lifestyle,"Zimmersmühlenweg 14-18, 61440 Oberursel (Taunus), Germany",Frankfurt am Main,Germany,50.1917651,8.590332199999999,5.0,27,https://www.vibesbjj.de/,+49 172 9533360,True
LEGACY BJJ BARCELONA,"Carrer de Còrsega, 371, bajos, Gràcia, 08037 Barcelona, Spain",Barcelona,Spain,41.3990936,2.1623489,5.0,27,,+34 670 99 74 64,True
Gracie Barra Monteolivet,"C. Oriente, 16, bajo, Quatre Carreres, 46006 Valencia, Spain",Valencia,Spain,39.4587807,-0.36214769999999996,5.0,27,https://graciebarramonteolivet.com/,+34 672 45 17 98,True
OldsKool Jiujitsu,"294-310 High St, Birmingham, West Bromwich B70 8EN, UK",Birmingham,United Kingdom,52.5196348,-1.9964341,5.0,27,http://www.oldskooljiujitsu.com/,+44 7888 734116,True
Osprey Martial Arts,"Unit 2/1, Eldin Industrial Estate, Edgefield Rd, Loanhead EH20 9QX, UK",Edinburgh,United Kingdom,55.8861712,-3.1466423999999997,5.0,27,http://ospreymartialarts.co.uk/,+44 7843 878666,True
EVO RMNU BJJ,"3330 Ridgeway Dr, Mississauga, ON L5L 5Z9, Canada",Mississauga,Canada,43.521288,-79.702908,5.0,27,,+1 647-785-0946,True
Kyoukendo Ju Jitsu,"Via Salvador Dali', 28, 80126 Napoli NA, Italy",Naples,Italy,40.8566687,14.1684244,5.0,26,https://www.facebook.com/profile.php?id=61553584303006,+39 338 956 1999,True
Nami academy judo e brazilian jiujitsu,"Via Bianzè, 9, 10143 Torino TO, Italy",Turin,Italy,45.0780019,7.654531599999999,5.0,26,https://www.namiacademy.it/,+39 351 978 3713,True
REBEL PRIDE Club de artes marciales mixta y deportes de contacto,"C. Fidias, 56, Carretera de Cádiz, 29004 Málaga, Spain",Málaga,Spain,36.6891264,-4.4641394,5.0,26,http://www.rebelpridek1mma.com/,+34 666 96 39 86,True
BTT Canada,"680 Sainte-Catherine St. West 1st floor, Montreal, QC H3B 3Y5, Canada",Montréal,Canada,45.502940699999996,-73.56988419999999,5.0,26,http://btt-canada.com/,+1 438-381-4981,True
Wiley Jiu-Jitsu YYC,"622 Edmonton Trl, Calgary, AB T2E 3J3, Canada",Calgary,Canada,51.0577876,-114.0540766,5.0,26,http://www.wileyjjyyc.ca/,+1 403-462-0896,True
Black Eagle Martial Arts and Sports Performance Center,"101 Brockley Dr Unit C, Hamilton, ON L8E 3C4, Canada",Hamilton,Canada,43.237356399999996,-79.7439631,5.0,26,http://blackeaglemartialarts.ca/,+1 905-674-5987,True
Sport Center Dresden,"Else-Ulich-Beil-Straße 1, 01099 Dresden, Germany",Dresden,Germany,51.0719627,13.7705451,5.0,25,http://www.sportcenterdresden.de/,+49 1521 6044489,True
La Superba,"Via Bobbio, 7, 16137 Genova GE, Italy",Genoa,Italy,44.4176662,8.9475199,5.0,25,http://www.facebook.com/Accademia.La.Superba,+39 340 174 5376,True
Silverbacks martial arts BJJ self defence centre,"43 Whitmore Rd, Birmingham B10 0NR, UK",Birmingham,United Kingdom,52.4698383,-1.8631589,5.0,25,,+44 7423 661155,True
Spartan Brazilian Jiu Jitsu Glasgow,"1121 Paisley Rd W, Bellahouston, Glasgow G52 1EQ, UK",Glasgow,United Kingdom,55.847445099999995,-4.318195,5.0,25,,+44 7359 681581,True
"BudoKai Lyon, Arts Martiaux & préparation physique. Jiujitsu brésilien, MMA, Kickboxing, Qi Gong, Fitness, Musculation","254 Rue Vendôme, 69003 Lyon, France",Lyon,France,45.7572371,4.8470387,5.0,24,http://www.budokai-lyon.fr/,+33 6 14 92 28 96,True
Gracie Jiu-Jitsu Team Berlin,"Paul-Junius-Straße 69, 10369 Berlin-Bezirk Lichtenberg, Germany",Berlin,Germany,52.5272003,13.477424899999999,5.0,24,https://gjj-team-berlin.de/,+49 30 89047333,True
Division One Academy,"Volksparkstraße 50, 22525 Hamburg, Germany",Hamburg,Germany,53.5913718,9.9204746,5.0,24,https://www.divisionone-academy.de/,+49 1511 4064024,True
KOARENA Jiu Jitsu Center,"C. Valparaíso, 31, Málaga-Este, 29017 Málaga, Spain",Málaga,Spain,36.722339,-4.360836,5.0,24,https://www.koarena.club/,,True
Rivals Jiu Jitsu,"Springwells Neighbourhood Hall, Blantyre, Glasgow G72 0LL, UK",Glasgow,United Kingdom,55.7859005,-4.0840540999999995,5.0,24,https://rivalsgym.com/blantyre-bjj,,True
Jujitsu Club17 Paris,"4 Rue Meissonier, 75017 Paris, France",Paris,France,48.8827718,2.3045212999999998,5.0,23,https://jujitsu-club17.fr/,+33 6 07 81 31 46,True
Falcões-Top-Team,"Fuchseckstraße 21b, 70188 Stuttgart Ost, Germany",Stuttgart,Germany,48.7814013,9.206791899999999,5.0,23,http://www.falcoestopteam.com/,+49 175 4601050,True
Checkmat Franconia Stuart Lee,"Spitalwaldstraße 2, 91126 Schwabach, Germany",Nuremberg,Germany,49.3199627,11.0570067,5.0,23,https://www.indelicato-fight-gym.de/sportarten/brazilian-jiu-jitsu/,+49 162 4294431,True
Indesport Boxing Club,"C/ del Maestro Mingote, 50002 Zaragoza, Spain",Zaragoza,Spain,41.6486205,-0.8628568,5.0,23,https://indesport.es/,+34 614 63 15 10,True
Hypaspist MMA,"Unit B03 Upper, Flexspace, Burley Hill, Burley Rd, Burley, Leeds LS4 2PU, UK",Leeds,United Kingdom,53.810249999999996,-1.5855806,5.0,23,http://hypaspistmma.co.uk/,+44 7869 410248,True
Lions MMA,"1133 Granville St, Vancouver, BC V6Z 1M1, Canada",Vancouver,Canada,49.277949799999995,-123.12544630000001,5.0,23,http://www.lionsmma.ca/,+1 604-684-0991,True
47 Chamber Martial Arts,"101 West Dr #1, Brampton, ON L6T 2J6, Canada",Brampton,Canada,43.70727,-79.73105,5.0,23,http://47chamber.com/,+1 416-799-0972,True
Studio 33,"Hoheluftchaussee 147, 20253 Hamburg, Germany",Hamburg,Germany,53.584626400000005,9.9685083,5.0,22,https://www.studio33bjj.de/,+49 172 7128053,True
Jiu-Jitsu München 1984 e.V.,"Feldmochinger Str. 42, 80993 München-Moosach, Germany",Munich,Germany,48.1831903,11.521301699999999,5.0,22,https://jjm.de/,+49 89 14000090,True
MFA Gym - Mountain Fighters Academy,"Lierenfelder Str. 49, 40231 Düsseldorf, Germany",Düsseldorf,Germany,51.2127031,6.821504099999999,5.0,22,https://www.mfa-gym.de/,+49 1573 0886128,True
INFINITE JIU JITSU TEAM,"Viale Giorgio Morandi, 81, 00155 Roma RM, Italy",Rome,Italy,41.8970336,12.583414399999999,5.0,22,https://www.instagram.com/invites/contact/?i=1bcfpk65lyvwt&utm_content=jirxeeo,+39 333 246 6558,True
Elite Warriors Edinburgh,"40 Restalrig Dr, Edinburgh EH7 6JF, UK",Edinburgh,United Kingdom,55.9602972,-3.1480018999999997,5.0,22,http://elitewarriorsmma.com/,+44 7399 250079,True
Fearlessgym Frankfurt,"Schmidtstraße 12, 60326 Frankfurt am Main, Germany",Frankfurt am Main,Germany,50.1039496,8.619186899999999,5.0,21,https://fearlessgym-frankfurt.de/,+49 69 30071780,True
Dragon Gym | Kampfkunstschule Stuttgart,"Nordbahnhofstraße 147, 70191 Nord, Germany",Stuttgart,Germany,48.8017969,9.1891433,5.0,21,https://www.dragongym.de/standorte/stuttgart,+49 176 80833765,True
1. Allkampf- und Ju-Jutsu-Club Nürnberg e.V.,"Preißlerstraße 6, 90429 Nürnberg, Germany",Nuremberg,Germany,49.4517011,11.050068,5.0,21,http://www.ajjc-nuernberg.de/,,True
Ground Pressure Team - MMA Fuorigrotta - Stadio Maradona,"Via Luigi Tansillo, 80125 Napoli NA, Italy",Naples,Italy,40.8293732,14.194576999999999,5.0,21,https://www.facebook.com/groundpressureteam,,True
"FIGHTERS TEAM - BJJ - BRAZILIAN JIU JITSU - MMA - MUAY THAI, CAPOEIRA (Grupo Muzenza)","Via Comunale Vecchia, 147, 80126 Napoli NA, Italy",Naples,Italy,40.8579605,14.1781549,5.0,21,https://www.facebook.com/psphoenixbjjitalia/,+39 327 349 5760,True
YOSHIN RYU Sede Ju-Ni,"Via Ignazio Collino, 4, 10137 Torino TO, Italy",Turin,Italy,45.0400825,7.6242281,5.0,21,https://www.yoshinryu.com/,+39 011 041 0610,True
Smart Jiu Jitsu Marseille,"Gymnase Collège Germaine Tillion, 26 Av. des Caillols, 13012 Marseille, France",Marseille,France,43.302144299999995,5.4242152,5.0,20,https://www.instagram.com/smartjiujitsumarseille,+33 6 67 13 13 96,True
Bay & Samonte Martial Arts,"Eleonorastraße 32, 45136 Essen, Germany",Essen,Germany,51.436844699999995,7.0255263999999995,5.0,20,https://www.baysamonte.de/,+49 163 4562718,True
Brazilian Jiu Jitsu School Hannover,"Osteriede 1, 30827 Garbsen-Berenbostel, Germany",Hannover,Germany,52.4282841,9.6120216,5.0,20,,+49 175 7774737,True
Ronin BJJ & Judo Leeds,"Fir Tree Vale, Leeds LS17 7EY, UK",Leeds,United Kingdom,53.8505879,-1.5389062,5.0,20,,,True
Prana BJJ,"23 Mayfield Industrial Estate, Dalkeith EH22 4AD, UK",Edinburgh,United Kingdom,55.866011500000006,-3.0548221,5.0,20,http://www.pranabjj.com/,+44 7878 919740,True
Gracie Barra Cloverdale Jiu Jitsu & Self Defense,"17720 65A Ave Unit 4, Surrey, BC V3S 4J7, Canada",Surrey,Canada,49.1207551,-122.7319569,5.0,20,https://gb-cloverdale.com/,+1 604-772-2727,True
Northbound Jiu Jitsu Academy | Académie de Jiu-Jitsu Northbound,"5555 Av. Westminster Ste 230, Côte Saint-Luc, QC H2W 2J2, Canada",Québec,Canada,45.4599994,-73.662826,5.0,20,https://northboundjiujitsu.com/,+1 514-813-0331,True
squared circle - MartialArts. Coaching,"Woltmershauser Str. 158, 28197 Bremen, Germany",Bremen,Germany,53.0786362,8.7787617,5.0,19,http://www.squared-circle.de/,,False
FLOW GYM,"Via Alfredo Casella, 34, 00199 Roma RM, Italy",Rome,Italy,41.9376949,12.5158008,5.0,19,https://flowgymroma.lovable.app/,+39 331 414 1900,False
Black sheep academy,"583 St Mary's Rd, Winnipeg, MB R2M 3L7, Canada",Winnipeg,Canada,49.864490499999995,-97.11077019999999,5.0,19,,+1 431-777-8091,False
Zero pressure Jiu Jitsu,"Domstraße 75, 63067 Offenbach am Main, Germany",Frankfurt am Main,Germany,50.106946099999995,8.7536148,5.0,18,https://www.zpjj.de/,,False
Ad Victoriam Gym,"Melscher Str. 10, 04299 Leipzig, Germany",Leipzig,Germany,51.3253695,12.414864699999999,5.0,18,https://www.ad-victoriam-gym.de/,+49 1575 6295264,False
Makoto ju jitsu academy,"Via Alessandro La Marmora, 1, 90143 Palermo PA, Italy",Palermo,Italy,38.1434369,13.347596,5.0,18,https://www.instagram.com/makoto_jujitsu_academy/,+39 351 324 1118,False
"Club Satori - Escuela de Defensa Personal, Defensa Personal Infantil, MuayThai y Brazilian Jiu JItsu","Calle Castillo de Utrera, 25, 41013 Sevilla, Spain",Sevilla,Spain,37.359667699999996,-5.9767977,5.0,18,http://www.clubsatori.es/,+34 681 98 17 79,False
Paulo de Tarso Brazilian Jiu-Jitsu,"1330 15 Ave SW, Calgary, AB T3C 0W3, Canada",Calgary,Canada,51.039731599999996,-114.09366729999999,5.0,18,https://www.brazilianjiujitsu.ca/,+1 587-578-0110,False
Munduruca North Edmonton BJJ,"14809 Yellowhead Trail, Edmonton, AB T5L 3C4, Canada",Edmonton,Canada,53.580309,-113.576089,5.0,18,http://northedmontonbjj.com/,+1 587-785-9349,False
Jiu-jitsu brésilien lyon,"215 Rue Paul Bert, 69003 Lyon, France",Lyon,France,45.7572605,4.8633983999999995,5.0,17,https://dsteametf.fr/,+33 6 85 88 96 42,False
Jiu Jitsu Factor,"Via Pietro Cossa, 115/10, 10146 Torino TO, Italy",Turin,Italy,45.082944999999995,7.6232149,5.0,17,https://www.jjfteam.com/,+39 349 346 5890,False
Citadelle Jiu-Jitsu,"964 Rue Mainguy, Québec, QC G1V 3S4, Canada",Québec,Canada,46.773390199999994,-71.296737,5.0,17,https://www.citadellebjj.com/,,False
Gracie Barra Sainte-Marguerite Jiu Jitsu Self-Defense,"11 Bd de la Pugette 1er étage, 13009 Marseille, France",Marseille,France,43.2687963,5.4023711,5.0,16,http://www.gbmarseille.com/,+33 6 22 38 83 97,False
Pugiland Labège - JJB - MMA,"71 Rue Ampère, 31670 Labège, France",Toulouse,France,43.5478497,1.5052541,5.0,16,https://pugiland-labege.com/,+33 6 36 66 25 95,False
Gracie Jiu-Jitsu Frankfurt,"Münchener Str. 45, 60329 Frankfurt am Main, Germany",Frankfurt am Main,Germany,50.1070323,8.6673495,5.0,16,https://www.graciejiujitsu-frankfurt.de/,+49 179 2282388,False
Gracie Jiu-Jitsu Düsseldorf II,"Schloßstraße 78, 40477 Düsseldorf, Germany",Düsseldorf,Germany,51.2423292,6.7898041,5.0,16,https://www.sportin-duesseldorf.de/gracie-jiu-jitsu,+49 177 3003978,False
OT Bremen Legion,"Ludwigshafener Str. 2, 28325 Bremen, Germany",Bremen,Germany,53.0620907,8.9632103,5.0,16,https://www.otbremen.de/de/sportangebot/sportangebote-und-abteilungen/mma/,+49 421 425471,False
Kingdom Jiu-Jitsu Nuernberg,"Kolpinggasse 44, 90402 Nürnberg, Germany",Nuremberg,Germany,49.4481069,11.0726518,5.0,16,http://www.kingdom-jiujitsu-nuernberg.de/,+49 163 7856735,False
Yonge Street BJJ,"579 Yonge St Fl 2, Toronto, ON M4Y 1Z2, Canada",Toronto,Canada,43.665724999999995,-79.38474409999999,5.0,16,https://yongestreetbjj.com/,+1 647-738-8373,False
0711 BJJ - Brazilian Jiu-Jitsu Stuttgart,"Trochtelfinger Str. 9A, 70567 Stuttgart, Germany",Stuttgart,Germany,48.7313325,9.157220299999999,5.0,15,https://0711bjj.de/,+49 176 42896352,False
Staff Fight Club Hannover,"Vahrenwalder Str. 185, 30165 Hannover, Germany",Hannover,Germany,52.403267799999995,9.7350665,5.0,15,https://www.instagram.com/staff_fight_club_hannover?igsh=YnpmdnBqZzN4Yndk&utm_source=qr,+49 176 84156158,False
Gloria gym,"Via Antonio Cantore, 9, 00195 Roma RM, Italy",Rome,Italy,41.9187376,12.463844799999999,5.0,15,https://www.gloriagym.it/,+39 392 366 0160,False
Ju-Jitsu Québec,"5000 3e Avenue O #202, Québec, QC G1H 7J1, Canada",Québec,Canada,46.845836,-71.2573401,5.0,15,https://www.jiujitsuquebec.ca/,+1 418-955-3882,False
Waiwa Brazilian Jiu-Jitsu,"Neusser Str. 26, 50670 Köln, Germany",Köln,Germany,50.9523789,6.9574814,5.0,14,,+49 176 31597560,False
Flying Fighter,"Werner Str. 2, 44388 Dortmund, Germany",Dortmund,Germany,51.4994528,7.3346033,5.0,14,https://www.eversports.de/s/flying-fighter,+49 178 4935382,False
Fightteam Hannover,"Kopernikusstraße 12A, 30853 Langenhagen, Germany",Hannover,Germany,52.455793,9.733775,5.0,14,https://www.fightteam-hannover.de/,+49 160 93139933,False
Tribe Jiu Jitsu Genova,"Via Carlo Swinburne, 14, 16166 Genova GE, Italy",Genoa,Italy,44.400419,8.9891421,5.0,14,https://www.instagram.com/tribe_genova/,+39 347 362 6396,False
